County,Precinct,Race,Candidate,Party,Votes
Sherman,Smoky Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sherman,State Line Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,State Line Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sherman,Union Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Washington Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sherman,Goodland Ward 2 Exclave,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Sherman,Goodland Ward 2 Exclave,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Sherman,Goodland Ward 2 Exclave,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Sherman,Goodland Ward 2 Exclave,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Sherman,Grant Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Sherman,Iowa Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Sherman,Itasca Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Sherman,Llanos Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Sherman,McPherson Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Sherman,Union Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Sherman,Washington Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Sherman,Grant Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Sherman,Iowa Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Sherman,Kanorado City,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Sherman,Logan Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Sherman,Logan Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Sherman,Shermanville Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Sherman,Shermanville Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Sherman,Union Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Sherman,Voltaire Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Sherman,Voltaire Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Sherman,Goodland Ward 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Sherman,Goodland Ward 3,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Sherman,Lincoln Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Sherman,Smoky Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Sherman,Llanos Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Sherman,Lincoln Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Sherman,Washington Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Sherman,Goodland Ward 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Sherman,Goodland Ward 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,7
Sherman,Goodland Ward 4,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,8
Sherman,Goodland Ward 3,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,9
Sherman,Goodland Ward 4,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,10
Sherman,State Line Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,10
Sherman,Iowa Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,11
Sherman,Logan Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,12
Sherman,Shermanville Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,13
Sherman,Goodland Ward 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,14
Sherman,McPherson Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,14
Sherman,Voltaire Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,15
Sherman,Llanos Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,16
Sherman,Grant Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,21
Sherman,State Line Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,24
Sherman,Lincoln Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,27
Sherman,Kanorado City,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,29
Sherman,Union Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,29
Sherman,Washington Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,29
Sherman,Smoky Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,31
Sherman,Itasca Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,34
Sherman,Goodland Ward 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,59
Sherman,Goodland Ward 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,68
Sherman,Voltaire Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,81
Sherman,Logan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,90
Sherman,Itasca Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,101
Sherman,Goodland Ward 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,129
Sherman,Goodland Ward 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,133
Sherman,Goodland Ward 2,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,158
Sherman,Goodland Ward 3,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,181
Sherman,Goodland Ward 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,310
Sherman,Goodland Ward 4,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,320
Smith,Banner Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Beaver Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Beaver Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Blaine Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Cora Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Crystal Plains Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Dor Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Garfield Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Smith,Garfield Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Garfield Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,German Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,German Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Harlan Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Houston Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Lane Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Lincoln Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Logan Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Logan Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Martin Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Oak 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Smith,Oak 2,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,0
Smith,Oak 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Oak 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Pawnee Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Pawnee Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Pleasant Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Swan Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Valley Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Washington Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Washington Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Webster Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,Webster Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,White Rock Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,0
Smith,White Rock Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Smith,White Rock Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Smith,Beaver Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Smith,Blaine Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Smith,Cora Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Smith,Cora Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Smith,Crystal Plains Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Smith,Houston Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Smith,Martin Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Smith,Martin Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Smith,Pleasant Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Smith,Swan Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Smith,Webster Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,1
Smith,Blaine Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Smith,Cedar Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Smith,Crystal Plains Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Smith,Dor Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Smith,German Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Smith,Harlan Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Smith,Harvey Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Smith,Lincoln Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Smith,Oak 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Smith,Pawnee Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,2
Smith,Valley Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Smith,Center 4,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Smith,Center 4,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,2
Smith,Center 3,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,2
Smith,Banner Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Smith,Center 1,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Smith,Center 2,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Smith,Harvey Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,3
Smith,Lane Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,3
Smith,Pleasant Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Smith,Swan Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Smith,Washington Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,3
Smith,Banner Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,4
Smith,Center 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Smith,Dor Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,4
Smith,Center 3,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Smith,Logan Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Smith,Pawnee Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,5
Smith,Valley Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Smith,Martin Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,6
Smith,Oak 1,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Smith,Harlan Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,8
Smith,Cedar Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,9
Smith,Crystal Plains Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,9
Smith,Logan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,9
Smith,Lincoln Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,10
Smith,Cora Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,11
Smith,Harvey Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,11
Smith,Swan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,11
Smith,Center 4,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,12
Smith,Dor Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,13
Smith,Pleasant Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,13
Smith,White Rock Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,13
Smith,Center 2,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,14
Smith,German Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,14
Smith,Houston Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,15
Smith,Washington Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,16
Smith,Lane Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,17
Smith,Webster Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,19
Smith,Blaine Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,20
Smith,Garfield Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,20
Smith,Beaver Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,22
Smith,Valley Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,22
Smith,Lincoln Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,23
Smith,Banner Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,25
Smith,Harlan Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,30
Smith,Lane Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,30
Smith,Oak 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,31
Smith,Center 3,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,39
Smith,Harvey Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,41
Smith,Center 4,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,41
Smith,Houston Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,51
Smith,Center 1,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,67
Smith,Cedar Township,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,68
Smith,Oak 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,71
Smith,Center 2,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,86
Smith,Center 3,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,130
Smith,Cedar Township,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,143
Smith,Center 1,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,169
Smith,Center 2,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,186
Stafford,Albano Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Albano Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,Byron Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Clear Creek Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Clear Creek Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,East St. John,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Fairview Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Fairview Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,Ohio Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Ohio Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,Putnam Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Richland Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Richland Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,Rose Valley Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,South Seward Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,South Seward Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,Union Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,Union Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,West Cooper Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,0
Stafford,West Cooper Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,York Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,0
Stafford,Cleveland Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Stafford,Cleveland Township,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,1
Stafford,Douglas Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
Stafford,East Cooper Township,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,1
